"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"ACBP_HUMAN_Rep_2" 1694165.26252529 396974.21437692 539171.438945731 270276.17824786 181245.760779456 56331.9292972731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACBP_HUMAN_Rep_3" 2228326.6988371 332163.397087252 1282619.26864825 466001.466949175 215719.850535932 78392.2986424423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACD11_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 179050.652526238 90121.0178739493 86665.5758643965 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACD11_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 270834.174230594 154235.566235092 109984.915193423 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACD11_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 185234.581733851 107415.001727847 99663.9090882167 0 0 0 0 0 0 13955.6221087364 34015.9961314275 0 178826.794126634 0 0 0 0
"ACDSB_HUMAN_Rep_1" 0 0 0 23211.8330343035 263362.167935059 150986.223694139 182854.590900178 267933.403404677 211391.877651518 0 89155.8293472646 52416.3070401717 31381.2927252925 0 0 0 0 0 0 0 0 0 0 0 0
"ACDSB_HUMAN_Rep_2" 0 0 0 0 394861.928873574 204313.670824611 165870.738219006 294345.824332565 188967.843130766 0 66462.6402965808 33969.6810661025 36274.7993647871 0 0 0 0 0 0 0 0 0 0 0 0
"ACDSB_HUMAN_Rep_3" 0 0 0 37666.634206446 332426.761944947 210062.850259819 185108.79872582 271847.364416559 202461.635363415 0 67777.466324093 54284.7953879867 42084.4581186629 0 0 0 0 0 0 0 0 0 0 0 0
"ACINU_HUMAN_Rep_1" 0 108834.229659704 24523.0654691185 74237.917054854 49199.525877978 6799.37161250322 0 0 12581.7887317898 0 0 141884.579069346 0 0 0 0 0 92534.0230363961 225800.711772035 0 25156.523282442 191834.657357063 443467.931423226 438121.054218667 98360.0706458556
"ACINU_HUMAN_Rep_2" 0 59988.6490928433 32267.6743693846 93578.9315752549 86103.6197796815 13057.0282121585 0 0 22759.7650890414 0 0 169794.124898826 0 0 0 0 0 150192.614072038 161593.107177935 0 0 180611.256375879 104014.041000675 438495.361639104 57290.6374587797
"ACINU_HUMAN_Rep_3" 0 67984.5968944574 64127.1168055273 101188.017467573 92918.5083814988 12507.75905469 0 0 24122.8756775082 0 0 228403.260716636 0 0 0 0 0 92044.1714092807 232160.839026254 0 0 280109.433917599 383379.234542608 264687.091450379 51254.0652361589
"ACL6A_HUMAN_Rep_1" 0 0 32084.4489496667 39953.8565651859 76341.394685066 0 0 0 0 0 87135.0985974432 161591.468171058 208003.910346446 21793.6330211989 30119.3130491181 0 56128.2703608991 0 0 22649.8055502321 83864.044010695 0 0 0 13293.7310353592
"ACL6A_HUMAN_Rep_2" 0 0 42575.500918135 11901.130538716 79799.4710717415 0 0 0 0 0 157527.634800427 264641.777393242 252131.980025726 15727.1005229688 49308.4590829555 0 35401.1224954772 0 0 32760.3793260266 11851.7015855748 0 0 0 29167.2950438768
"ACL6A_HUMAN_Rep_3" 0 0 33837.6227222831 82337.6866429388 81441.1429328753 0 0 0 0 0 153721.931096472 222896.659850673 290140.146557943 14734.7315886681 40313.4265238272 0 85269.1705906811 0 0 0 148881.858265118 32860.7995338037 0 0 0
"ACLY_HUMAN_Rep_1" 0 0 0 0 0 0 0 16749.9673891703 111335.781678619 4065560.61927396 8294505.39544313 8240606.12771788 6383369.85785097 4803958.6411765 1685710.7281668 716392.238999645 291543.66941479 211347.282436554 473043.510526777 534821.666444307 200456.738261451 68838.3623497785 4395.10039963865 274008.568892603 57357.073373313
"ACLY_HUMAN_Rep_2" 0 0 0 0 0 0 0 15976.8375877521 121735.696867089 4860708.32203393 9527147.12636938 7200299.26316145 5970504.59561176 3336256.47894671 1519549.82883497 766414.006643972 264313.133556733 290273.792492107 724054.307640231 309185.188517437 189149.872848142 38865.9033851614 0 358738.569530476 65782.1696676505
"ACLY_HUMAN_Rep_3" 0 0 0 0 0 0 0 19540.746978116 150967.996829181 6016727.18898875 8429477.09670978 6640312.8089552 5645185.65450179 3488517.29801884 1771797.57422545 976363.149505608 249881.171864377 322297.56919428 732630.262664663 633751.475913295 283993.508027694 147874.360298282 0 167198.21763085 63963.0169782428
"ACO13_HUMAN_Rep_1" 0 0 813667.419205415 442998.33281787 395842.820244007 108630.538354752 286642.526901678 109178.188557429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACO13_HUMAN_Rep_2" 0 394629.978783441 837624.673566443 238974.23630113 291333.665831965 65380.3746638755 203201.534211359 103242.152035827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACO13_HUMAN_Rep_3" 0 492581.2600524 768479.119153515 568869.04409448 272201.137361688 112541.531023386 257621.711405465 111221.324953613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_1" 0 0 0 0 378873.720389432 923154.278547962 1614047.90192987 738741.602201318 391963.335052946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_2" 0 0 0 0 542489.524347163 1424744.8250695 1459893.53382688 924550.150461629 450921.60178443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_3" 0 0 0 0 506189.906476456 1039256.1051475 1218343.1001738 629766.305844398 368881.474199955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_1" 0 0 25448.820637059 401125.068223449 2644789.56324976 2820022.36879944 2636319.39051558 1352861.07167918 953053.037041761 170120.609811498 47146.0257236258 133189.440042309 26530.492932948 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_2" 0 0 43971.0364119436 405225.395129828 2546258.14071689 2466425.0124752 2048127.16774547 1059928.28854135 699980.256985759 228776.142610859 44541.6075327267 249640.639909083 21616.0424739907 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_3" 0 0 37383.8280478794 790614.546481922 2090073.52521521 1753371.26847276 1531934.88600678 939903.921829575 738200.500560313 130392.975206226 19062.1100870781 116661.181898507 14991.5323391317 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_1" 0 0 1122661.82270883 567447.755851599 711746.188266562 434747.578089129 143327.876955682 0 0 16842.1585340136 13705.90347695 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_2" 0 282514.363443132 1294300.82872265 246986.777950525 793918.701279482 460479.532380423 168353.378017629 0 0 30341.3126024378 19384.2320863145 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_3" 0 468626.021048343 1122945.78663773 729277.899549649 676115.284477242 335863.675009998 148968.54897683 0 0 17293.4435051261 17506.611761419 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 49959.0670292096 54226.9949731089 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 46799.6012828176 43444.3558032595 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 62814.6281019292 51153.7573906947 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT9_HUMAN_Rep_1" 0 0 0 0 0 71206.0176742463 468103.872781616 488619.127094265 203631.637669049 66784.2226058272 50483.7974562719 45873.921206182 15447.8539901054 0 81931.8288016137 79417.1603648408 0 54140.660686177 80976.490521975 261586.417361056 482667.854103892 93989.3926313929 164319.227454344 316256.090263693 337051.160924277
"ACOT9_HUMAN_Rep_2" 0 0 0 0 0 152649.441152126 694825.013680679 497511.577867488 236718.577722553 103740.698694111 60457.3412381144 70046.4297985655 10771.6628907925 0 74059.8147692141 78058.9046069318 0 58942.1109229171 79095.0980251298 169195.163245355 51862.0965388076 27210.6350809532 1110.93899531367 229711.584909851 580882.507503325
"ACOT9_HUMAN_Rep_3" 0 0 0 0 0 176028.916085195 514836.699743015 371749.704972237 198236.131642955 87796.6916845347 70239.2779131475 47869.9547021476 17177.1742178971 0 88829.2821859675 61529.0469887875 0 49426.7164586323 57036.986892014 167530.661784614 216512.049708976 578658.689762818 512736.223612048 168004.454730792 221720.450515821
"ACOX1_HUMAN_Rep_1" 0 0 0 0 0 31555.8309203564 414609.43660888 271538.24496198 324253.05878199 115712.160786952 0 6360.94935898503 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX1_HUMAN_Rep_2" 0 0 0 0 0 36416.8285894195 495818.634067809 310187.160599218 356104.664634912 99985.30827003 0 5814.66787975623 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX1_HUMAN_Rep_3" 0 0 0 0 0 47508.1018313771 486847.512293866 261921.682445925 315712.635965895 69829.9449004791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 110759.818393149 293048.158486679 34696.5948102165 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 143950.370083244 351416.449320524 25870.433128827 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 147884.357183647 253910.19160211 33187.6169014774 0 0 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 371678.279089299 1439807.54715137 1668885.86632304 916536.712315658 549185.241838802 339295.443657481 75602.0656460855 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 461467.095282035 1691808.99110866 1566820.34574581 878849.534844982 561032.489365312 235851.425185967 50690.8125854185 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 465492.991216841 1366120.36026873 1243889.49577252 704044.643589368 331940.694137335 261369.658828352 59469.5180061083 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_1" 0 0 76864.9687739464 318887.016889561 127913.552706603 0 0 0 0 45200.0008293705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_2" 0 118674.378837717 129889.816136948 80001.9231049745 165963.696239567 0 0 0 0 52071.0105070286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_3" 0 59078.9781417866 96815.752077159 243060.641570307 147552.780228985 0 0 0 0 47681.1795315202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_1" 0 0 0 30970.6108565443 99950.3881575139 76394.8105275508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_2" 0 0 0 47939.4071684971 119689.69988006 99233.4144124047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_3" 0 0 0 60738.9854365602 167517.790383197 86374.0790163184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_1" 0 0 0 0 27793.2562765377 23985.1849007988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_2" 0 0 0 0 27897.4920014326 22877.3669932225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_3" 0 0 0 0 28967.2317953801 16098.7740988002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_1" 0 0 0 0 110257.866993635 61239.0269024992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_2" 0 0 0 0 122838.80338167 58267.928202051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_3" 0 0 0 0 124849.588336561 63649.8507161693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_1" 0 0 47186.2237300843 265570.127188591 218451.630931976 0 131379.478206147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_2" 0 0 53770.1225967303 100087.759605951 273674.919404069 0 89426.7121911266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_3" 0 0 56553.10846829 322287.870939938 228663.329041236 0 106860.260741501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 61548.9489669355 33015.28486374 50930.7355515265 83058.9814640466 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 82789.5243025128 39262.3266307464 67669.5424371072 82032.5360317966 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 58054.4206422121 39820.8348909893 78994.3658704985 95168.2899372403 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL3_HUMAN_Rep_1" 58157.6682546517 0 0 0 55170.2155579234 60204.4886842686 82831.9436559123 201724.758932267 255086.301709114 493470.749573289 396752.652750216 392109.962607706 717272.268982479 350170.606083604 717693.500761014 442682.799289333 686825.433491893 78470.1300705881 235312.319296311 223786.825385653 55229.8374515998 87811.4621470079 10313.528791194 55460.1897998906 97050.1269091526
"ACSL3_HUMAN_Rep_2" 199231.198185406 0 0 0 44871.7540455825 43608.2186959049 38240.7594777253 165102.20060805 231871.350886812 381839.130223984 498073.907573164 297950.224109714 773024.855183069 401151.979779994 641890.879624108 494941.751592275 703642.779096673 69289.0783912643 159762.590509382 145785.989127907 0 17857.0027234971 8363.7433239452 57877.112665428 92072.3169162107
"ACSL3_HUMAN_Rep_3" 163818.953813109 0 0 0 102081.714985754 66165.4479449681 116854.027553118 219739.131894619 252542.605494062 549624.490873738 601501.782984392 435542.277258826 700273.557399362 365337.468587603 819649.701681624 501602.61836939 643367.052097424 103003.746487693 228005.196488515 156202.78217296 86841.5534411049 105210.670865967 61299.4604361092 105392.191241411 125712.750622588
"ACSL4_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 58902.4728095038 0 0 0 36081.6722951482 43306.9659488926 0 76718.3024435994 0 0 0 0 0 0 0 0 0
"ACSL4_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 73905.4085524253 0 0 0 43905.4105763852 64837.2966445059 0 64511.6169275654 0 0 0 0 0 0 0 0 0
"ACSL4_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 55462.8617035992 0 0 0 51908.7013246643 52289.1963386201 0 86363.9022131457 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_1" 0 0 0 0 0 724096.243950671 1896400.46869011 1404759.0806422 1088271.42821054 531688.883693689 33195.2572264034 0 0 0 55394.3863595483 0 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_2" 0 0 0 0 0 1060037.71747366 1736429.20772246 1161036.91068496 746676.442227785 351056.138867192 36273.1747789038 0 0 0 87232.830498568 0 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_3" 0 0 0 0 0 1345110.80154895 2548327.53225478 1572897.8319207 1309406.09373041 564187.029985445 41003.0376973234 0 0 0 57605.1369642353 0 0 0 0 0 0 0 0 0 0
"ACTN4_HUMAN_Rep_1" 0 0 0 0 294288.949923539 2234723.31459426 4999368.76092186 3970051.31739472 3306441.14919121 1603892.32294592 1126676.25954009 721225.683340111 614259.654869921 62849.7771891982 0 0 17498.9693172299 50371.6439159841 59030.3080061068 0 61877.7844887379 55726.8910292004 0 0 117086.111982616
"ACTN4_HUMAN_Rep_2" 0 0 0 0 295754.294143659 3761351.39965799 5543684.00420636 3578713.07324112 3087054.46493045 1751827.97716994 759933.235693492 534242.812408714 534916.366645973 55335.5380421773 0 0 40228.4929914411 57761.1653505636 50688.7488771636 0 40690.2606650377 0 0 0 92233.7528897634
"ACTN4_HUMAN_Rep_3" 0 0 0 0 720263.973237977 7981256.29112016 5806677.33449776 3841104.70542878 3358650.38325007 1604860.33970595 766063.831708779 420965.980848925 420175.866280083 53393.8693810355 0 0 0 58086.168413413 74398.6904103673 0 54598.6907961766 0 0 0 0
"ACTY_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 58012.8024970768 308611.515633268 366490.29107489 98162.7769520748 49378.9938393821 56851.2668604353 0 0 0 0 0 0 0 0 0
"ACTY_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 59001.3713947023 389486.770271277 369277.024327706 90450.7328768698 60665.4417796618 55156.0909068371 0 0 0 0 0 0 0 0 0
"ACTY_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 70470.9478765435 306829.451596577 342170.859023451 70638.8198213594 38966.411221074 38522.1078873709 0 0 0 0 0 0 0 0 0
"ACTZ_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 40180.937099184 361479.014514364 647834.943104684 931605.943053795 501328.14577855 192743.405608249 197054.864726483 87800.54651375 22821.3299531156 0 0 0 0 0 0 16238.0273938948
"ACTZ_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 19760.7523103056 384517.484516756 873618.875064321 914311.841363754 450501.034339124 169966.235871472 198566.989778694 45547.3598786271 16227.5944000664 0 0 0 0 0 0 19627.0269179267
"ACTZ_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 33807.362857802 389892.910924195 523254.108814705 682969.092712411 354186.29634853 167484.976004805 239058.883442461 45439.5484839619 19890.9489624947 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_1" 0 0 0 9390.27464709046 222353.872076511 266725.690038756 71218.6291517513 32627.1616542002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_2" 0 0 0 7276.66633744238 289254.069179959 367701.953798061 91134.160379159 41469.5634072224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_3" 0 0 0 17427.7219651307 340404.141812181 296588.913275377 57999.5395317101 20149.8374428947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_1" 0 0 141980.614021899 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_2" 0 80981.4487045938 91510.256385816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_3" 0 191373.974143258 123522.882542085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADA10_HUMAN_Rep_1" 0 0 0 0 0 0 58410.4747726368 29294.9832866145 39624.0885925462 146902.812366273 58532.8434988691 116577.6437495 117226.820371915 156799.631705844 85098.3392427735 153430.232141222 92533.0165467978 263719.302037637 81972.8822130088 0 46731.6092015241 9252.58682622761 0 74762.354426318 0
"ADA10_HUMAN_Rep_2" 0 0 0 0 0 0 55870.5420150475 25259.9099132185 59502.4845385912 212891.401623031 75578.2107312063 225044.20247823 183385.309592605 194556.957563252 134770.431499937 160446.258752675 82297.6642995135 274104.25942352 93339.1419489396 0 30349.7499482558 22806.6081642546 0 30025.0255317482 0
"ADA10_HUMAN_Rep_3" 0 0 0 0 0 0 66665.2310195248 29571.8853251276 71533.5274806704 178433.9351158 44824.3191814711 139579.946863705 173971.462266295 176189.324775925 89341.9869724826 132401.478550675 52883.8181659585 266988.088110492 80394.235751074 0 57482.8739811826 116600.869581456 0 0 0
"ADA15_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 8296.13155296501 17579.7631908722 0 9502.4189813531 7716.43300330514 0 0 0 0 0 0 0 0 0 0 0
"ADA15_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 14133.2717345191 27049.9824973523 0 14966.9518935033 7242.36809831239 0 0 0 0 0 0 0 0 0 0 0
"ADA15_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 8351.35919457973 19395.6130014174 0 8976.03114032923 8752.62578952288 0 0 0 0 0 0 0 0 0 0 0
"ADAM9_HUMAN_Rep_1" 0 0 0 0 0 0 19342.7380642387 0 0 0 92531.6383646132 81615.0233584736 0 53868.1441501018 0 160198.08836875 178446.45389209 0 0 0 39997.2004254637 0 46682.4093232824 0 0
"ADAM9_HUMAN_Rep_2" 0 0 0 0 0 0 13316.0692219192 0 0 0 116543.69803608 160667.610498513 0 60786.217482828 0 182154.319129776 189311.270886326 0 0 0 0 0 0 0 0
"ADAM9_HUMAN_Rep_3" 0 0 0 0 0 0 30321.6197365777 0 0 0 85274.9131199271 115419.497389515 0 62412.0184000262 0 159235.666405615 230340.498431451 0 0 0 46176.6775851253 0 79573.1014495202 0 0
"ADAS_HUMAN_Rep_1" 0 0 19023.1141312405 255700.000534192 548312.681088435 288644.213767417 297003.684488914 96506.8777469562 62467.8642993771 62597.4825369032 86683.4058416008 134124.873771571 59714.8092647187 142375.605434913 132244.161366708 217275.587711368 151815.287122269 204246.081935258 37696.3819635448 0 0 92405.3722593299 0 0 73884.3433775268
"ADAS_HUMAN_Rep_2" 0 0 24466.2108981434 226167.245432696 461551.622651066 221681.272649997 111394.527780655 62384.8082339335 59846.6006421973 50896.1898609281 97616.0900717228 178506.134184446 81566.468587886 193280.041387445 196809.19179185 246919.061761365 178313.430845118 289988.963318812 0 0 0 0 0 0 61531.0223640967
"ADAS_HUMAN_Rep_3" 0 0 35766.3214425933 336147.510150737 568578.766501191 280190.363840145 271101.675942065 125844.609144732 91055.8547288031 64267.0549598069 145707.677857234 229733.863809391 169278.726080003 222951.138909587 170061.211626303 260529.393477706 139469.953180565 217074.995829861 32980.2577432049 0 0 0 0 0 48051.775373138
"ADDA_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDA_HUMAN_Rep_2" 0 39991.3002475992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDA_HUMAN_Rep_3" 0 52950.8937454001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_1" 0 0 0 0 0 0 28129.8814988602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_2" 0 0 0 0 0 0 33486.250932771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_3" 0 0 0 0 0 0 31577.480964649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_1" 0 0 0 0 35973.6225956768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_2" 0 0 0 0 53520.499436042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_3" 0 0 0 0 28897.5195569006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_1" 0 0 0 96056.2286500463 448279.72880871 238692.522133083 261806.611714913 51881.2811599748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_2" 0 0 0 98794.7111802101 505579.654626406 202684.674982403 139585.156024608 59995.0576618256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_3" 0 0 0 316302.530997472 631743.804026521 316849.952622327 223290.964285157 106389.505526826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_1" 0 0 99425.2653495855 179771.547952234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_2" 0 0 141516.167023494 14378.2626352198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_3" 0 0 130404.498039961 298896.185246421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 70035.1320620333 0 0 13151.947110282 0 10310.9532250329 43695.8894519302 0 20841.6804486472 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 41750.9038176229 0 0 11422.3299314005 0 10478.2239132398 34570.1312993419 0 14339.7721864734 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 51081.0893544249 0 0 8254.8202370149 0 0 34578.7599282115 0 0 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 104971.019127484 129403.75857422 0 0 0 38723.9909289805 0 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 104825.216360803 122515.868900231 0 0 0 54897.9026887326 0 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 68370.6432633378 119277.928792136 0 0 0 33393.0416011736 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_1" 0 0 133657.214382706 11282.1139431142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_2" 0 0 120720.82122863 27880.4486404152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_3" 0 0 169236.196447482 9050.42729201234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_1" 0 0 17681.7137858573 39498.7123848118 15200.9239952089 13857.579051591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_2" 0 0 17557.6101023723 19831.5854060275 24451.3032638217 23190.6354244163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_3" 0 0 18801.5428901719 44580.3125889685 17703.3151594204 10080.2077288991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADRM1_HUMAN_Rep_1" 0 0 114312.919887078 28915.959985141 89095.3788267252 52777.5508919127 71866.7526263571 109859.846531722 196271.125856192 95449.4759436679 129730.91413853 307569.354565768 554121.851825183 273960.258772225 308034.356752946 183213.260464531 593822.109364171 212220.948514733 271234.861841476 18756.3529989708 0 0 0 0 0
"ADRM1_HUMAN_Rep_2" 0 19336.5462033141 177951.77850315 40343.8373148186 47252.0009564221 41773.7187628338 125327.710323946 237324.404753764 204416.066061468 131878.101573043 144942.028529919 243706.801808852 659029.836109559 233142.359887491 304700.52741056 248366.940788383 747074.514657638 265756.573652339 139639.813265763 0 0 0 0 32088.0812472214 0
