"Fraction_1" "Fraction_2" "Fraction_3" "Fraction_4" "Fraction_5" "Fraction_6" "Fraction_7" "Fraction_8" "Fraction_9" "Fraction_10" "Fraction_11" "Fraction_12" "Fraction_13" "Fraction_14" "Fraction_15" "Fraction_16" "Fraction_17" "Fraction_18" "Fraction_19" "Fraction_20" "Fraction_21" "Fraction_22" "Fraction_23" "Fraction_24" "Fraction_25"
"ACBP_HUMAN_Rep_1" 4740076.22437213 1224366.36330225 865422.462293249 636860.700030836 307300.785384493 169151.483072952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACBP_HUMAN_Rep_2" 3477762.22386825 764561.070042976 1360905.58182465 850097.077904613 399806.848292453 148298.996390192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACBP_HUMAN_Rep_3" 3453769.11725925 476779.062732214 747615.67437626 446808.600413494 231742.331255354 107984.875873413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACD11_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 148407.838452251 155580.706171747 128961.901717968 0 0 0 0 0 436589.645445487 384885.339124332 501818.375278271 0 515897.011242905 60289.6178480755 0 0 0
"ACD11_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 126383.422866702 148079.579962154 142593.161986801 0 0 0 0 0 456509.304696325 321661.592701792 478578.294553374 0 435028.692831742 60427.29760033 0 0 0
"ACD11_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 241813.009707152 235396.505617507 248352.256419259 0 0 0 0 0 321388.770611811 228627.406627072 335817.764720192 0 724165.466064882 131430.501839665 0 0 0
"ACDSB_HUMAN_Rep_1" 0 0 0 37937.7606402866 664187.537908917 356116.253743974 286163.086459345 439079.068769841 331047.574990725 0 131275.971293382 74676.6670124936 34062.7730052882 0 0 0 0 0 0 0 0 0 0 0 0
"ACDSB_HUMAN_Rep_2" 0 0 0 146439.388877503 379713.154206261 189612.672019239 261755.199123238 427395.286977791 350031.642442875 0 121684.164671626 61333.8716273453 93598.1969835176 0 0 0 0 0 0 0 0 0 0 0 0
"ACDSB_HUMAN_Rep_3" 0 0 0 96453.9454611364 587314.401479991 259560.001238483 261392.295640337 457960.146966623 311704.665674636 0 111437.959154185 63253.6695688751 45198.3156820456 0 0 0 0 0 0 0 0 0 0 0 0
"ACINU_HUMAN_Rep_1" 0 64714.3146772204 74086.4792480959 125442.422987883 83740.4452699221 14324.2292008749 0 0 18073.0340096503 0 0 173173.901779275 0 0 0 0 0 48574.09358636 164548.417132818 0 17645.7459202854 323070.730908871 392244.757307176 309457.205759951 110377.084928611
"ACINU_HUMAN_Rep_2" 0 69836.387048611 76346.5937995519 109300.45197657 85189.2786761475 37779.857891662 0 0 15876.9249501852 0 0 194581.931743088 0 0 0 0 0 29578.7783141968 209463.62638488 0 16450.8654973145 288268.449728844 395639.389748062 429178.747812602 94286.7735323064
"ACINU_HUMAN_Rep_3" 0 233849.746673029 136064.606778915 214061.488095643 164755.050895876 22662.3611396514 0 0 31255.3061498519 0 0 228021.854315041 0 0 0 0 0 50451.9909326328 214150.573817268 0 23081.3827447057 315916.345826779 420950.094041926 311586.434340556 111946.112309562
"ACL6A_HUMAN_Rep_1" 0 0 79319.6421412576 146578.449073796 113770.219287037 0 0 0 0 0 71025.7585791134 109026.486702571 128157.852973332 18210.0703949857 47971.1935245535 0 96438.2491229147 0 0 128267.637425628 131475.506029261 231693.207156768 189516.322859455 193863.494608688 210643.470095408
"ACL6A_HUMAN_Rep_2" 0 0 66336.2968335364 191443.599253521 84725.305077601 0 0 0 0 0 61923.0304992611 145075.541816219 181404.694292482 27013.2308938308 52402.8721562394 0 77299.7857574932 0 0 116068.297153047 113324.394626328 192573.680352574 150294.336233968 118947.015301217 120095.736702534
"ACL6A_HUMAN_Rep_3" 0 0 108110.354102784 212463.060018465 136500.542692597 0 0 0 0 0 206469.745127225 192026.975883881 251467.51057491 38745.2237575087 46886.2384729216 0 96310.1119842566 0 0 76357.747240481 191688.847280975 402911.870953873 225215.735308716 290075.950328827 189513.838379707
"ACLY_HUMAN_Rep_1" 0 0 0 0 0 0 0 22081.1526365377 176684.806385075 4253040.89288055 15318577.8975491 13091218.0469167 10441100.9280213 7506776.41447502 3134137.31674893 1447850.78214424 363600.98450437 315774.070743185 527461.789595832 422896.096022461 216036.272306971 86823.2226996432 61442.435603762 183400.14685163 76479.0542524178
"ACLY_HUMAN_Rep_2" 0 0 0 0 0 0 0 23810.4940555814 148335.671333312 7446277.80052574 14543502.5706061 13358467.3538422 9049485.63479317 7778733.28269438 3417128.77606111 1296371.77670217 324478.867520379 238440.303185519 508742.179129898 307852.16132951 227103.578540023 87057.7508957309 39547.546209538 145180.347947183 82962.3401543745
"ACLY_HUMAN_Rep_3" 0 0 0 0 0 0 0 23428.5830876414 551315.886219807 10283514.6326381 11342961.1824158 11590432.2912101 7944698.53881833 4705606.26461774 2653899.05901261 1290719.55539454 322298.372763023 300709.369771326 653183.831486314 448440.585554043 283487.038266882 109639.019914754 40380.111347909 191947.516351543 56343.8473431706
"ACO13_HUMAN_Rep_1" 0 766383.842179185 1456535.17732956 678516.19463516 577396.601951175 162774.809107084 386298.627712491 169379.080261781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACO13_HUMAN_Rep_2" 0 880228.474565747 1515132.66663946 1053046.40351677 519756.887029495 4973.45316317625 332904.032679936 164185.698010289 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACO13_HUMAN_Rep_3" 0 795554.168240112 1146699.96205937 863710.611502992 380297.124163378 119573.704008938 353208.582552903 151973.307341434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_1" 0 0 0 0 740105.505929712 1900869.83442407 2361786.92636479 1113322.75859811 582962.601189485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_2" 0 0 0 0 562490.363591608 1278462.4482377 2090355.75107766 1096084.95089445 515144.5074712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOC_HUMAN_Rep_3" 0 0 0 0 710153.250883026 1652663.04513491 1825559.00753846 1057129.65588934 518915.245707713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_1" 0 0 146680.877600013 1563676.52557803 5204770.62390187 4455334.37552101 4117285.5284339 1929470.5019103 1407821.86412126 221485.485441087 50275.0957785489 221501.08679041 32337.1928724674 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_2" 0 0 81517.3118331382 1204824.07037535 5421305.2786189 2713979.3767706 3476776.12131836 1585960.7560338 917284.420310101 203355.080846595 46179.7854619526 178785.317670155 31467.513191278 0 0 0 0 0 0 0 0 0 0 0 0
"ACON_HUMAN_Rep_3" 0 0 88436.9891685732 1203248.70365709 2987610.68426459 2403028.37822815 2201347.81700309 1192710.81110799 1013934.00904273 148576.219412355 41425.3245313799 168294.379850395 29682.0447790618 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_1" 0 464569.788004165 1883596.70633284 1324408.92218991 1030280.85036475 566931.740024032 200389.199644878 0 0 26112.7724775418 22715.8635281347 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_2" 0 542513.770741991 1841171.46439949 1789428.68419123 966626.449285413 456564.838994427 182559.951127503 0 0 23378.3201388451 15113.4752377343 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT1_HUMAN_Rep_3" 0 775149.449502773 1935636.65451653 1488648.03683717 1266010.84073612 665912.710913772 279576.107510969 0 0 26405.3233060458 30724.3516546325 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 0 70669.3518191488 51171.0506433845 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 0 88352.5475757914 100140.472067607 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT8_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 0 78260.3578559838 59183.4265030026 0 0 0 0 0 0 0 0 0 0 0 0
"ACOT9_HUMAN_Rep_1" 0 0 0 0 0 110778.179104069 354038.752744523 415039.990699682 208476.257143904 130113.140418554 79656.0423755654 97770.9870511792 30035.8233067261 0 112380.018030043 146178.259399791 0 251301.456985585 237675.966550742 385440.560139767 1772424.8456365 2489433.08281673 2079276.45026436 1397152.59316473 1897849.39705895
"ACOT9_HUMAN_Rep_2" 0 0 0 0 0 74713.9529533568 368684.896887571 402214.95702481 180888.435219159 108149.848194492 91343.6196435504 133303.75873964 23651.0641787867 0 121281.578534152 159929.234608725 0 249704.743445437 264216.647512908 464214.397528406 2061446.14231674 2306741.79074833 2028741.30831727 1517980.86300354 1669961.55215243
"ACOT9_HUMAN_Rep_3" 0 0 0 0 0 107756.446072896 407924.509884024 385590.788667777 240984.813783838 115891.096503978 83540.808387271 126513.446865991 25401.4696892605 0 108828.449039386 163353.288091046 0 216180.093930765 255363.549973182 555139.337414896 2066808.04140109 2376514.46622683 2214255.03506656 1510812.24129597 2308753.34324006
"ACOX1_HUMAN_Rep_1" 0 0 0 0 0 56103.2310367602 690874.091657322 472326.740634317 537918.745750597 122241.476421818 0 71262.4987849047 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX1_HUMAN_Rep_2" 0 0 0 0 0 28890.1551027684 730934.676345174 441482.865307002 562256.584435662 110930.93113192 0 59713.7681757445 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX1_HUMAN_Rep_3" 0 0 0 0 0 51892.0790441631 663395.10363228 430335.032230382 463648.317751923 87127.420508847 0 49130.5659672372 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 132731.936041439 386108.302723903 47825.392168247 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 154236.603628977 431083.132166611 39715.543064253 0 0 0 0 0 0 0 0 0 0 0 0
"ACOX3_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 193612.462279734 425871.53112161 58312.6631292218 0 0 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 561863.770505698 2322105.38911843 2398473.32892431 1427840.52720516 846687.632113967 451958.587349807 96341.2706599394 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 797340.005684556 3057164.94123358 2530078.6708205 1389293.19753195 727697.293688648 494445.327047914 109179.443406529 0 0 0 0 0 0 0 0 0 0
"ACPH_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 962000.064680764 1868720.27904299 1758329.77143216 1193368.66183308 590572.878834362 320563.139480438 126218.200071982 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_1" 0 224360.635241305 135013.115842078 258229.45278863 325700.133280326 0 0 0 0 87049.6729089055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_2" 0 133673.800966299 152377.273284207 516194.107676645 136415.335083166 0 0 0 0 50733.234277472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACPM_HUMAN_Rep_3" 0 111545.206373052 204055.199854025 370979.172432182 208259.821375875 0 0 0 0 112818.382331746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_1" 0 0 0 105649.843391158 162254.429067936 115941.617536305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_2" 0 0 0 88634.3669521726 151603.151540367 102256.403372721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACS2L_HUMAN_Rep_3" 0 0 0 129980.974379939 177479.331198956 160870.358933777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_1" 0 0 0 0 79760.3468104192 33338.6774765547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_2" 0 0 0 0 143973.757759297 17107.5757124176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSA_HUMAN_Rep_3" 0 0 0 0 66587.7788518167 25724.9141628602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_1" 0 0 0 0 153047.869136526 89871.4283918093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_2" 0 0 0 0 159347.873366966 58740.0671560646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF2_HUMAN_Rep_3" 0 0 0 0 229335.885165897 125831.618078912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_1" 0 0 108980.966956552 428821.196596676 331257.121959943 0 171909.073111667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_2" 0 0 100211.446262258 728130.061014351 265201.276385262 0 148652.21969291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSF3_HUMAN_Rep_3" 0 0 105960.882570043 670908.216833813 349186.337464376 0 142074.488652704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 88625.8292268928 41735.434746989 73037.3813711144 130581.66182861 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 114582.151651382 44867.1249121887 110406.705478869 133623.42040722 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL1_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 92832.6830432846 41267.0586531344 86289.1839714283 110722.933454674 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACSL3_HUMAN_Rep_1" 266213.692010043 0 0 0 93876.612973016 78820.0601660219 109265.301259157 310560.767929639 414887.979384926 692635.451875148 547970.268728757 584866.133869516 902040.308809788 448340.930320428 779581.755225349 570839.578884143 692264.35710487 64645.3919285523 295154.555700876 263770.318712779 102613.642592007 138378.047791231 94144.4506908282 220654.264140495 138794.455852689
"ACSL3_HUMAN_Rep_2" 251971.210820586 0 0 0 91526.1112084949 97321.5611213476 100251.878722373 321354.635977862 330237.654145986 702734.235621751 594371.497089442 609391.379014695 991878.186631948 466259.463803515 955410.268766952 645922.471892414 807202.011480061 73803.0320869794 273806.369504131 261208.785235399 94862.2235056285 138003.427225533 101886.500396967 198662.842016845 179096.276060693
"ACSL3_HUMAN_Rep_3" 321939.9051333 0 0 0 111530.125623165 78124.3198570085 132927.253684558 327631.984702905 536085.161191055 843111.086347886 654390.153428598 654707.749202062 969517.705938153 486346.577423491 1046069.94038123 705634.341044014 789379.077410419 74725.7460427493 311173.660196503 255676.122160227 104275.02482407 160509.199661269 84718.550066071 187877.573170909 141564.643856977
"ACSL4_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 85863.171249915 0 0 0 74820.4392927329 73366.6368698664 0 115108.860137627 0 0 0 0 0 0 0 0 0
"ACSL4_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 112371.425488585 0 0 0 96210.7767744061 44444.5237795878 0 133706.611844864 0 0 0 0 0 0 0 0 0
"ACSL4_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 90875.3126781837 0 0 0 81391.9615221424 67601.0135301769 0 127238.848745042 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_1" 0 0 0 0 0 1348071.42587714 2815217.77719607 1840964.98583804 1755570.69111536 748269.44863477 49360.7217821848 0 0 0 135673.007795329 0 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_2" 0 0 0 0 0 1467986.86674424 2885732.23717928 1711700.23106736 1735074.239205 794981.08496701 51697.5208605723 0 0 0 81168.9575956014 0 0 0 0 0 0 0 0 0 0
"ACTN1_HUMAN_Rep_3" 0 0 0 0 0 2260923.79302288 3332452.69356116 2548756.87190861 1667016.99432733 729224.58962963 66656.4283645228 0 0 0 61644.8086485668 0 0 0 0 0 0 0 0 0 0
"ACTN4_HUMAN_Rep_1" 0 0 0 0 476076.240821199 6677970.37327238 7829776.67486611 5339037.15372172 4926421.82620343 2659259.61801382 1388230.73586449 763748.181900568 885857.407046028 122577.818750433 0 0 30233.8981987764 56688.8107339939 61052.6638351081 0 43717.7916443116 33840.034363816 0 0 109166.202707054
"ACTN4_HUMAN_Rep_2" 0 0 0 0 533968.850793768 4821583.57675172 8390224.93834775 5401715.95152776 5220962.51553782 2427157.62857175 1400632.8330639 873088.037975552 689627.24286838 79231.1521022694 0 0 35607.9660765282 34825.4119193833 67602.5883744433 0 34745.9015549058 24245.1931548295 0 0 103613.132577565
"ACTN4_HUMAN_Rep_3" 0 0 0 0 1075036.53734922 6834300.89220851 7971119.17569116 5778761.26766086 4410648.28916187 2185178.30267137 1372488.66886854 784843.078914717 719315.650546635 67225.7102842733 0 0 29782.2893825803 48065.4086328604 56102.9943178292 0 60249.7339745345 32539.8747805144 0 0 100397.123182258
"ACTY_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 96607.1295389307 536780.138136625 533597.657548587 136095.705131206 77561.1050190245 59447.260003907 0 0 0 0 0 0 0 0 0
"ACTY_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 98529.2750575557 560255.506020703 552899.828121465 219457.391111935 77086.8384411546 68336.315247955 0 0 0 0 0 0 0 0 0
"ACTY_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 209342.489523668 451279.680602429 456296.283812081 165152.77372571 72173.6626585639 61498.4974564259 0 0 0 0 0 0 0 0 0
"ACTZ_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 43529.8050430891 553899.632412872 1022999.8572043 1480959.03212661 630217.947079919 348461.096208479 302699.612626029 85106.8294243167 23487.8745414336 0 0 0 0 0 0 20062.6171717077
"ACTZ_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 50733.234277472 484776.75267322 1211832.53843882 1213550.52993897 775362.338225394 295627.570807944 293810.318138944 90148.3719082724 19171.0077625854 0 0 0 0 0 0 17413.7309099088
"ACTZ_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 58901.2295451821 991412.117986825 872488.979167061 1079624.51385642 605592.412874502 211807.993693461 250107.302632676 86837.0843173572 12982.6488262057 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_1" 0 0 0 20345.3180475907 441756.499087354 416427.284607806 90422.1436211798 36963.7728799732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_2" 0 0 0 33484.2696677301 500985.029772814 380409.412000431 75819.5807617358 36963.945932265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACY1_HUMAN_Rep_3" 0 0 0 19941.9886908695 452301.765977346 463061.73573384 110348.522152102 36128.3970820482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_1" 0 142117.491744893 114141.080055839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_2" 0 184357.068429452 153087.128943584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ACYP1_HUMAN_Rep_3" 0 213082.552429524 169104.737117897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADA10_HUMAN_Rep_1" 0 0 0 0 0 0 81688.4234327809 42818.7048552006 69173.852974306 318749.156989581 115605.007724926 169368.470944756 225648.660062855 250446.806102615 135517.08056564 252895.208784719 89983.9261554014 219457.561545899 81152.0710453805 0 86447.5341276218 68760.3434501658 0 78401.1912785501 0
"ADA10_HUMAN_Rep_2" 0 0 0 0 0 0 100487.53090995 40463.6766346179 39948.084091709 242648.219859302 88815.7408672347 179235.750019928 200656.231839983 237862.948134781 97052.2261335642 176522.906521335 60125.6157404916 188511.616965417 66913.4818458141 0 70262.6709519001 62899.5645609756 0 72836.7055190641 0
"ADA10_HUMAN_Rep_3" 0 0 0 0 0 0 96553.6484262314 53538.3165898456 118676.435830799 355480.533821032 157354.574315125 187645.698825971 262815.917348157 356015.754348628 159403.29741067 182807.692820764 93222.2520498788 237497.836578356 61636.4116748035 0 80514.3309069336 98803.4210367282 0 81768.8584472841 0
"ADA15_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 11630.7561993259 19843.3224503263 0 13395.1510621352 20328.7470918864 0 0 0 0 0 0 0 0 0 0 0
"ADA15_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 6746.3634850652 23834.8570064333 0 15867.813694025 16050.562235288 0 0 0 0 0 0 0 0 0 0 0
"ADA15_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 7297.3190968484 19151.0454184776 0 14638.1833512927 14590.0104121419 0 0 0 0 0 0 0 0 0 0 0
"ADAM9_HUMAN_Rep_1" 0 0 0 0 0 0 28059.0736744869 0 0 0 154592.508200667 151234.610395291 0 63808.8422296508 0 256075.45484137 202134.778966994 0 0 0 114351.125227904 0 114741.480206979 0 0
"ADAM9_HUMAN_Rep_2" 0 0 0 0 0 0 35539.1696562753 0 0 0 134135.567568257 149652.515692939 0 88148.3054961825 0 223823.595056544 158720.891698637 0 0 0 111482.498012488 0 114484.34050558 0 0
"ADAM9_HUMAN_Rep_3" 0 0 0 0 0 0 38008.0547957119 0 0 0 182068.934491591 152345.065504823 0 107274.822638375 0 198400.278053718 194936.118919296 0 0 0 88470.0221545326 0 151617.353600072 0 0
"ADAS_HUMAN_Rep_1" 0 0 43425.7710825477 492726.847628185 747611.227938117 394186.549801695 430349.372338146 153223.211749513 98011.7061119599 77318.3371654197 162442.057277146 274911.112517135 115917.85710892 238792.979641561 195072.216770229 304727.38419426 173248.793970272 196170.578233742 48962.5369956399 0 0 25005.7877439842 0 0 54332.9190763459
"ADAS_HUMAN_Rep_2" 0 0 34796.2489974576 406601.471846081 748576.600744791 280741.778333349 292228.853807253 124452.888831584 91532.8869659083 91927.708680308 198228.494010796 274957.467705168 151096.603596802 294771.398745495 234524.329486121 376693.799584797 158536.653867298 174985.432425915 76651.7537474002 0 0 20788.2636450512 0 0 61409.0942183907
"ADAS_HUMAN_Rep_3" 0 0 55585.9455879694 562263.060428042 819591.498533002 429328.497750533 286350.175584485 222619.02732694 122688.13608373 113277.712652003 260771.620913634 291460.791640547 193228.089224791 403895.936493542 313697.06464858 409772.022173991 180298.705354397 229291.343056332 70762.8892626297 0 0 46982.9963562293 0 0 46971.1115288085
"ADDA_HUMAN_Rep_1" 0 54724.5569791496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDA_HUMAN_Rep_2" 0 59970.7772077094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDA_HUMAN_Rep_3" 0 118936.170352435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_1" 0 0 0 0 0 0 47719.3239888015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_2" 0 0 0 0 0 0 37633.8557680648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADDB_HUMAN_Rep_3" 0 0 0 0 0 0 53972.7238360793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_1" 0 0 0 0 74458.1395200779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_2" 0 0 0 0 56995.1200998445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADH6_HUMAN_Rep_3" 0 0 0 0 61763.876788832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_1" 0 0 0 420340.825843679 1281756.96756379 517074.08451633 307514.496275534 78580.8379037597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_2" 0 0 0 639969.505717304 722964.903249499 296064.794474536 268824.764750528 67981.4850486695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADHX_HUMAN_Rep_3" 0 0 0 904246.747540219 900923.084994346 354730.230918945 216366.425950803 155619.916290064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_1" 0 0 193597.496279246 373450.000315312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_2" 0 0 171920.189547327 577805.416564818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADK_HUMAN_Rep_3" 0 0 183300.147434385 663523.479117252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 48321.4537688107 0 0 22037.5536825271 0 48636.7752682684 102578.359847499 0 88402.971251747 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 40553.8278299512 0 0 32360.900483919 0 52335.3099929977 120673.336509603 0 63277.6847244889 0 0 0 0 0 0 0 0
"ADNP_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 92543.8244651531 0 0 20784.5992026987 0 21773.7788314116 82173.802147855 0 46159.9154841408 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_1" 0 0 0 0 0 0 0 0 0 0 153263.149082876 148670.857696919 0 0 0 53083.1208194397 0 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_2" 0 0 0 0 0 0 0 0 0 0 118262.328764761 142726.512895363 0 0 0 51714.350629611 0 0 0 0 0 0 0 0 0
"ADPGK_HUMAN_Rep_3" 0 0 0 0 0 0 0 0 0 0 203316.732984789 207845.992026987 0 0 0 57211.9337024202 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_1" 0 0 215279.29680185 21445.3865496057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_2" 0 0 232615.703071497 9777.89318960978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPPT_HUMAN_Rep_3" 0 0 248343.211628892 24618.9892446916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_1" 0 0 43487.9411198885 79903.6973882465 13462.0977306716 14699.6997238426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_2" 0 0 49314.9857947451 71557.4052153521 18676.0462650115 5122.01324287482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADPRS_HUMAN_Rep_3" 0 0 68488.3361596641 111782.870721271 42523.3179572401 38145.1205258478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ADRM1_HUMAN_Rep_1" 0 23648.5672246172 190022.71913215 127010.85890521 137471.774473211 83782.2509978921 218766.836795487 218493.674312101 312639.799917342 150988.310675003 193474.503984519 478001.417734911 767141.070239839 452510.901400094 462995.085737017 289668.627350326 568547.178559466 214183.434666473 117262.418368935 9643.54527746522 3626.00507167526 0 0 0 0
